date,lat_c,lon_c,actual,diff
2017-09-13,55.650968401,37.5715868759,1.7,0.082
2017-09-13,55.6509521879,37.595417128,5.26,0.147
2017-09-13,55.6509457553,37.6033605393,4.16,0.09
2017-09-13,55.6509388085,37.6113039472,3.91,0.211
2017-09-13,55.6509313477,37.6192473533,2.14,-0.285
2017-09-13,55.6554230533,37.3809305997,4.05,-0.165
2017-09-13,55.6554438598,37.4047635524,2.69,-0.6
2017-09-13,55.6554497669,37.4127078766,1.55,-0.505
2017-09-13,55.6554767189,37.4683182126,1.32,0.071
2017-09-13,55.6554785123,37.4762625518,1.71,-0.67
2017-09-13,55.6554797916,37.4842068916,2.4,0.33
2017-09-13,55.6554805567,37.492151232,1.34,-0.001
2017-09-13,55.6554808076,37.500095808,4.34,3.524
2017-09-13,55.6554805443,37.508040372,3.09,0.846
2017-09-13,55.6554797668,37.5159847124,1.02,1.118
2017-09-13,55.6554784751,37.5239290537,4.23,0.916
2017-09-13,55.6554766692,37.5318733928,2.24,-0.347
2017-09-13,55.6554743491,37.5398177308,5.11,2.092
2017-09-13,55.6554715149,37.5477620691,7.83,7.428
2017-09-13,55.6554681664,37.5557064043,2.44,-0.296
2017-09-13,55.6554643037,37.5636507377,1.96,0.194
2017-09-13,55.6554599268,37.571595071,3.04,0.043
2017-09-13,55.6554550357,37.5795394016,4.69,0.021
2017-09-13,55.6554496304,37.5874837261,1.96,-0.411
2017-09-13,55.6554437109,37.5954280512,2.28,-0.537
2017-09-13,55.6554372773,37.6033723718,2.74,-0.915
2017-09-13,55.6554303294,37.611316689,6.4,-0.458
2017-09-13,55.6596205388,37.2061234711,1.41,0.838
2017-09-13,55.6598796236,37.3491361125,1.05,0.04
2017-09-13,55.6599353801,37.404752648,1.06,-0.575
2017-09-13,55.6599682447,37.4683145851,3.31,0.72
2017-09-13,55.6599700385,37.4762598338,4.18,0.955
2017-09-13,55.659971318,37.4842050834,4.1,0.675
2017-09-13,55.6599723341,37.500095819,3.38,4.391
2017-09-13,55.6599712931,37.5159865426,4.22,3.864
2017-09-13,55.6599700013,37.5239317935,8.43,3.148
2017-09-13,55.659968195,37.5318770422,4.28,1.962
2017-09-13,55.6599658746,37.5398222899,3.48,2.694
2017-09-13,55.6599630398,37.5477675377,3.34,1.897
2017-09-13,55.6599596908,37.5557127826,2.87,-0.128
2017-09-13,55.6599558274,37.5636580256,1.23,-0.483
2017-09-13,55.6599514498,37.5716032685,3.1,-0.327
2017-09-13,55.6599465579,37.5795485087,4.12,-0.029
2017-09-13,55.6599287965,37.6033842076,3.25,-0.237
2017-09-13,55.6599218474,37.6113294344,2.29,0.115
2017-09-13,55.6599143841,37.6192746596,1.31,-0.57
2017-09-13,55.664276538,37.2855500985,1.09,0.245
2017-09-13,55.6644574588,37.4603647986,3.64,1.11
2017-09-13,55.6644597672,37.4683109565,7.14,0.701
2017-09-13,55.6644615613,37.4762571152,1.13,1.468
2017-09-13,55.664462841,37.4842032745,9.93,0.249
2017-09-13,55.6644636064,37.4921494343,2.62,1.037
2017-09-13,55.6644638573,37.5000958299,1.25,0.049
2017-09-13,55.6644628162,37.5159883733,2.66,-0.736
2017-09-13,55.664461524,37.5239345342,4.53,0.321
2017-09-13,55.6644512119,37.5557191626,2.15,1.398
2017-09-13,55.6644473479,37.5636653155,3.59,0.673
2017-09-13,55.6644429698,37.5716114683,1.08,-0.693
2017-09-13,55.6644380771,37.5795576182,1.11,-0.644
2017-09-13,55.6644203127,37.6033960469,3.0,0.653
2017-09-13,55.6644133624,37.6113421836,3.27,0.249
2017-09-13,55.6644058979,37.6192883186,4.54,0.4
2017-09-13,55.6687240602,37.2616846377,1.04,1.242
2017-09-13,55.6687392303,37.2696315971,1.31,-0.01
2017-09-13,55.668753886,37.2775785629,1.78,0.246
2017-09-13,55.6687680273,37.2855255365,1.58,0.282
2017-09-13,55.6687816542,37.2934725166,1.37,-0.015
2017-09-13,55.6689389648,37.4365190622,2.99,1.383
2017-09-13,55.6689461545,37.452413191,1.26,-0.91
2017-09-13,55.6689489778,37.4603602589,2.46,0.695
2017-09-13,55.6689512867,37.468307327,1.36,1.692
2017-09-13,55.668954361,37.4842014652,1.4,0.277
2017-09-13,55.6689551265,37.4921485352,1.97,0.244
2017-09-13,55.6689553775,37.5000958409,4.62,0.648
2017-09-13,55.6689551141,37.5080431347,1.4,-0.596
2017-09-13,55.6689543362,37.5159902046,3.66,0.09
2017-09-13,55.6689489158,37.5398314119,1.09,-0.599
2017-09-13,55.6689460801,37.5477784797,3.21,1.159
2017-09-13,55.6689427299,37.5557255445,68.63,1.934
2017-09-13,55.6689388656,37.5636726075,2.99,1.043
2017-09-13,55.6689344865,37.5716196704,1.04,-0.174
2017-09-13,55.668929593,37.5795667305,3.94,-0.475
2017-09-13,55.668924185,37.5875137861,2.68,-0.462
2017-09-13,55.6688974084,37.6193019814,2.59,-0.355
2017-09-13,55.673215538,37.2616573377,1.48,0.158
2017-09-13,55.6732307108,37.2696052074,4.22,2.328
2017-09-13,55.6732453689,37.2775530836,3.59,0.869
2017-09-13,55.6732595126,37.285500967,3.51,0.713
2017-09-13,55.6732731417,37.293448858,1.96,1.683
2017-09-13,55.6734304781,37.43651179,1.14,0.682
2017-09-13,55.673434331,37.4444597634,1.23,-0.951
2017-09-13,55.6734404931,37.4603557169,4.46,0.965
2017-09-13,55.673444597,37.4762516755,1.07,0.14
2017-09-13,55.6734458772,37.4841996553,8.33,1.815
2017-09-13,55.6734466427,37.4921476357,2.03,1.104
2017-09-13,55.6734468938,37.5000958519,3.39,-0.561
2017-09-13,55.6734466303,37.5080440561,3.38,0.703
2017-09-13,55.6734458523,37.5159920365,5.3,2.011
2017-09-13,55.6734445598,37.5239400177,3.3,-0.17
2017-09-13,55.6734427527,37.5318879968,3.55,0.166
2017-09-13,55.6734375948,37.547783953,4.38,0.316
2017-09-13,55.6734342441,37.5557319282,1.8,-0.834
2017-09-13,55.6734303789,37.5636799016,5.07,1.321
2017-09-13,55.6734211047,37.5795758453,2.93,0.765
2017-09-13,55.6733963818,37.6113676925,1.1,-0.326
2017-09-13,55.6733889147,37.619315648,1.32,-0.034
2017-09-13,55.6776913227,37.2536812574,2.1,0.112
2017-09-13,55.6777070117,37.26163003,1.46,0.518
2017-09-13,55.677722187,37.2695788094,2.0,0.509
2017-09-13,55.6777509937,37.2854763912,1.34,0.95
2017-09-13,55.6777646251,37.2934251927,3.22,1.526
2017-09-13,55.6777777419,37.3013740008,1.22,0.38
2017-09-13,55.6779219886,37.4365045159,4.68,1.861
2017-09-13,55.6779258422,37.4444533999,1.24,-0.326
2017-09-13,55.677929181,37.4524022857,2.12,-1.09
2017-09-13,55.6779343149,37.4683000648,3.44,1.213
2017-09-13,55.6779361099,37.4762489545,6.71,4.877
2017-09-13,55.6779373902,37.484197845,5.16,3.164
2017-09-13,55.677938156,37.492146736,3.96,0.889
2017-09-13,55.6779384071,37.5000958628,8.06,1.91
2017-09-13,55.6779381435,37.5080449778,6.3,0.606
2017-09-13,55.6779360727,37.5239427607,1.78,-0.502
2017-09-13,55.6779342652,37.5318916504,6.96,1.845
2017-09-13,55.6779319432,37.5398405391,1.23,-0.046
2017-09-13,55.6779291066,37.5477894278,1.39,-0.513
2017-09-13,55.6779257553,37.5557383137,3.04,-0.256
2017-09-13,55.6779218894,37.5636871977,6.92,0.578
2017-09-13,55.6779126137,37.5795849627,3.16,0.28
2017-09-13,55.6779072038,37.5875338392,2.67,3.191
2017-09-13,55.6779012794,37.5954827135,1.18,-0.726
2017-09-13,55.6778878865,37.6113804524,1.48,-0.085
2017-09-13,55.682182791,37.2536530311,3.46,1.253
2017-09-13,55.6821984835,37.2616027137,3.2,-0.057
2017-09-13,55.6822136605,37.2695524048,1.27,0.692
2017-09-13,55.682242472,37.2854518083,4.63,1.397
2017-09-13,55.6822561057,37.2934015207,4.2,1.631
2017-09-13,55.6822692247,37.3013512397,3.68,0.587
2017-09-13,55.6824289,37.4841960342,5.72,2.067
2017-09-13,55.6824296659,37.492145836,1.32,-0.609
2017-09-13,55.682429917,37.5000958739,1.68,1.631
2017-09-13,55.6824296535,37.5080458997,1.67,1.497
2017-09-13,55.6824288752,37.5159957016,1.86,-0.008
2017-09-13,55.6824275822,37.5239455044,3.91,0.127
2017-09-13,55.6824257745,37.531895305,2.55,1.929
2017-09-13,55.6824234522,37.5398451045,2.71,-0.234
2017-09-13,55.682420615,37.5477949043,4.8,0.179
2017-09-13,55.6824172631,37.555744701,4.02,0.521
2017-09-13,55.6824133966,37.5636944959,5.57,0.914
2017-09-13,55.6824090153,37.5716442906,3.6,-0.488
2017-09-13,55.6824041193,37.5795940826,4.22,0.177
2017-09-13,55.6823987085,37.5875438701,3.0,-0.004
2017-09-13,55.6823927831,37.5954936552,3.16,0.136
2017-09-13,55.6823793881,37.6113932178,1.07,-0.063
2017-09-13,55.6823719185,37.6193429929,5.98,1.577
2017-09-13,55.6866742552,37.253624797,1.3,1.493
2017-09-13,55.6866899504,37.2615753905,1.85,1.514
2017-09-13,55.6867051307,37.2695259928,1.79,2.512
2017-09-13,55.6867339471,37.2854272185,1.64,0.387
2017-09-13,55.686747583,37.293377842,10.62,4.201
2017-09-13,55.6867607042,37.3013284721,8.95,1.544
2017-09-13,55.6869150195,37.4603420863,1.09,0.876
2017-09-13,55.6869173299,37.4682927985,1.01,0.069
2017-09-13,55.6869204063,37.4841942227,1.72,-0.033
2017-09-13,55.6869211723,37.4921449358,1.71,-0.293
2017-09-13,55.6869203814,37.5159975349,1.3,0.432
2017-09-13,55.6869190882,37.5239482489,3.79,0.603
2017-09-13,55.6869172802,37.5318989606,2.75,0.374
2017-09-13,55.6869149574,37.5398496714,6.77,1.333
2017-09-13,55.6869121198,37.5478003822,6.27,2.527
2017-09-13,55.6869087674,37.5557510901,1.22,-0.467
2017-09-13,55.6869049002,37.5637017961,1.23,-0.296
2017-09-13,55.6869005181,37.5716525021,3.09,-0.91
2017-09-13,55.6868956214,37.5796032052,1.98,-0.323
2017-09-13,55.6868842833,37.5955046,3.22,-0.721
2017-09-13,55.6912390573,37.2933541566,1.84,3.293
2017-09-13,55.6912521798,37.3013056981,2.72,1.511
2017-09-13,55.6914036961,37.4523859179,1.08,-0.499
2017-09-13,55.6914065218,37.4603375402,1.13,-0.39
2017-09-13,55.6914088326,37.4682891638,1.62,0.128
2017-09-13,55.6914126756,37.4921440353,1.55,-0.624
2017-09-13,55.6914105912,37.5239509942,1.18,-0.202
2017-09-13,55.6914087829,37.5319026173,3.94,-0.437
2017-09-13,55.6914064597,37.5398542394,2.18,-0.438
2017-09-13,55.6914036216,37.5478058617,5.55,1.546
2017-09-13,55.6914002686,37.555757481,3.32,-0.788
2017-09-13,55.6913964008,37.5637090984,3.62,0.345
2017-09-13,55.6913871204,37.5796123303,5.29,0.551
2017-09-13,55.6913693381,37.6034671545,2.51,-0.676
2017-09-13,55.6913549088,37.6193703532,4.85,2.077
2017-09-13,55.6957305282,37.2933304645,1.59,1.978
2017-09-13,55.6957910056,37.333092792,1.08,0.193
2017-09-13,55.6958609923,37.3967127849,1.52,1.319
2017-09-13,55.6958674233,37.4046653023,1.41,1.489
2017-09-13,55.6958787403,37.4205703443,1.08,-0.141
2017-09-13,55.6958951938,37.4523804588,1.4,0.736
2017-09-13,55.69589802,37.4603329928,1.14,0.221
2017-09-13,55.6959003311,37.468285528,1.13,1.528
2017-09-13,55.6959041748,37.4921431345,3.99,1.318
2017-09-13,55.695904426,37.5000959068,2.39,-0.59
2017-09-13,55.6959041623,37.5080486671,1.56,-0.29
2017-09-13,55.6959033836,37.5160012032,1.44,-0.105
2017-09-13,55.6958951193,37.5478113428,6.04,1.574
2017-09-13,55.6958917666,37.5557638737,1.82,-0.7
2017-09-13,55.6958878981,37.5637164028,2.13,0.228
2017-09-13,55.6958835146,37.5716689318,3.54,2.305
2017-09-13,55.6958732027,37.5875739797,4.24,2.283
2017-09-13,55.6958672742,37.595526499,3.93,2.545
2017-09-13,55.6958608309,37.6034790171,2.47,1.302
2017-09-13,55.6958463991,37.6193840392,3.68,1.622
2017-09-13,55.7003524815,37.3967009409,3.46,2.379
2017-09-13,55.7003589136,37.4046543701,1.17,0.62
2017-09-13,55.7003956712,37.4921422335,1.92,-0.105
2017-09-13,55.7003959225,37.5000959178,2.85,-0.435
2017-09-13,55.7003894532,37.5398633795,1.63,0.724
2017-09-13,55.700383261,37.5557702682,1.91,0.05
2017-09-13,55.7003793918,37.5637237092,2.23,1.715
2017-09-13,55.7003750076,37.5716771502,1.88,0.306
2017-09-13,55.7003701082,37.5796305882,7.16,1.716
2017-09-13,55.7003646939,37.5875840218,2.77,1.116
2017-09-13,55.7003587645,37.595537453,1.38,0.739
2017-09-13,55.7003523201,37.6034908832,1.56,1.789
2017-09-13,55.7003378859,37.6193977291,4.13,0.795
2017-09-13,55.7048130827,37.3648717662,1.13,0.612
2017-09-13,55.7048503998,37.4046434349,1.25,1.155
2017-09-13,55.7048781803,37.452369536,2.01,-0.291
2017-09-13,55.7048810074,37.4603238941,1.9,-0.511
2017-09-13,55.7048851161,37.4762326125,1.67,0.235
2017-09-13,55.7048871519,37.5080505133,4.53,-0.106
2017-09-13,55.7048863729,37.5160048735,4.17,0.264
2017-09-13,55.7048708814,37.5637310178,2.02,1.668
2017-09-13,55.7048664964,37.5716853708,3.89,0.173
2017-09-13,55.7048615962,37.5796397211,3.71,0.368
2017-09-13,55.7048561811,37.5875940669,7.78,1.432
2017-09-13,55.7048502506,37.5955484103,1.89,-0.648
2017-09-13,55.7048438051,37.6035027525,1.64,0.346
2017-09-13,55.7048293686,37.6194114243,1.24,-0.957
2017-09-13,55.7093418836,37.4046324966,3.29,0.645
2017-09-13,55.7093663261,37.4444088048,3.22,2.04
2017-09-13,55.709369669,37.4523640724,1.24,0.039
2017-09-13,55.7093724965,37.4603193428,1.88,0.956
2017-09-13,55.7093778877,37.4841851582,1.0,-0.266
2017-09-13,55.7093786419,37.5080514368,2.88,0.327
2017-09-13,55.709357983,37.5716935939,1.9,0.439
2017-09-13,55.7093530821,37.5796488566,5.2,0.402
2017-09-13,55.709347666,37.5876041147,2.65,-0.739
2017-09-13,55.7093417345,37.5955593706,2.97,-0.782
2017-09-13,55.7093352879,37.6035146253,2.87,-0.188
2017-09-13,55.7093283261,37.6114698761,2.42,-0.399
2017-09-13,55.709320849,37.6194251218,10.28,-0.088
2017-09-13,55.7136538833,37.2693673628,1.04,1.601
2017-09-13,55.7138125133,37.3807530666,4.28,1.24
2017-09-13,55.7138199793,37.3887092257,3.95,1.577
2017-09-13,55.7138269298,37.3966653888,1.01,-0.949
2017-09-13,55.7138392842,37.4125777238,1.84,-0.313
2017-09-13,55.7138446889,37.4205338957,1.3,-0.271
2017-09-13,55.7138578109,37.4444024269,2.86,1.695
2017-09-13,55.713866295,37.4682709749,2.79,0.722
2017-09-13,55.7138680923,37.4762271589,1.26,-0.306
2017-09-13,55.7138703926,37.5000959509,1.01,1.346
2017-09-13,55.7138701288,37.5080523606,1.87,0.049
2017-09-13,55.7138693496,37.516008546,1.94,-0.016
2017-09-13,55.713868055,37.5239647322,2.31,0.81
2017-09-13,55.7138494664,37.5717018192,1.05,-0.015
2017-09-13,55.7138445646,37.5796579946,1.94,0.108
2017-09-13,55.7138267683,37.6035265014,1.97,-0.148
2017-09-13,55.7138198052,37.6114826649,2.62,-0.15
2017-09-13,55.7138123269,37.6194388234,1.16,-0.796
2017-09-13,55.7182960043,37.3727823152,1.74,0.941
2017-09-13,55.718311454,37.3886964547,4.08,2.653
2017-09-13,55.7183248422,37.4046106107,3.42,0.348
2017-09-13,55.7183307623,37.4125676923,3.32,-0.253
2017-09-13,55.7183361678,37.4205247771,4.7,0.588
2017-09-13,55.7183410579,37.4284818646,5.43,1.129
2017-09-13,55.7183454327,37.4364389549,3.08,0.354
2017-09-13,55.718349292,37.4443960472,2.61,0.085
2017-09-13,55.718352636,37.4523531403,1.85,0.05
2017-09-13,55.7183577775,37.468267334,1.52,0.247
2017-09-13,55.7183616119,37.5080532846,1.9,0.729
2017-09-13,55.7183595379,37.5239674821,1.68,-0.06
2017-09-13,55.718349205,37.5557958644,1.96,0.572
2017-09-13,55.7183409461,37.5717100469,3.9,0.783
2017-09-13,55.7183360435,37.5796671352,1.13,-0.231
2017-09-13,55.718324693,37.5955813005,3.63,1.645
2017-09-13,55.7183182442,37.6035383808,2.61,-0.43
2017-09-13,55.71831128,37.6114954573,4.0,-0.189
2017-09-13,55.7183038004,37.6194525287,2.19,0.35
2017-09-13,55.7228098779,37.3966416705,3.64,0.754
2017-09-13,55.7228163154,37.4045996632,3.97,1.689
2017-09-13,55.7228222373,37.4125576579,2.49,-0.289
2017-09-13,55.7228276437,37.4205156559,2.32,-1.04
2017-09-13,55.7228325347,37.4284736566,1.19,0.024
2017-09-13,55.7228369101,37.4364316601,4.61,0.599
2017-09-13,55.7228407701,37.4443896657,4.82,0.223
2017-09-13,55.7228441146,37.452347672,4.97,1.037
2017-09-13,55.7228469436,37.4603056814,3.49,0.433
2017-09-13,55.7228492571,37.4682636921,1.77,-0.33
2017-09-13,55.722853356,37.5000959729,1.12,0.546
2017-09-13,55.7228368107,37.5637602724,2.17,-0.849
2017-09-13,55.7228324228,37.5717182768,6.51,1.874
2017-09-13,55.7228275194,37.5796762784,5.45,0.541
2017-09-13,55.7228221005,37.5876342755,1.21,-0.164
2017-09-13,55.7228097162,37.6035502636,1.52,-0.6
2017-09-13,55.72279527,37.6194662379,1.32,-1.186
2017-09-13,55.7273013475,37.3966298064,2.46,0.691
2017-09-13,55.727313709,37.4125476207,1.08,-1.073
2017-09-13,55.7273191164,37.4205065322,1.23,0.411
2017-09-13,55.7273240081,37.4284654464,1.39,-0.302
2017-09-13,55.7273283843,37.4364243633,2.7,0.024
2017-09-13,55.7273322449,37.4443832823,2.04,-0.202
2017-09-13,55.72733559,37.4523422022,2.27,-0.469
2017-09-13,55.7273384194,37.460301125,2.67,-0.531
2017-09-13,55.7273438143,37.4841778973,1.95,1.08
2017-09-13,55.727344833,37.5000959839,1.28,0.299
2017-09-13,55.727344569,37.5080551335,1.59,0.261
2017-09-13,55.7273383572,37.5398908322,1.26,0.729
2017-09-13,55.7273321579,37.5558086753,2.8,0.823
2017-09-13,55.7273282848,37.5637675933,3.74,-0.183
2017-09-13,55.7273238961,37.5717265091,1.96,1.4
2017-09-13,55.7273189919,37.5796854242,1.77,-0.65
2017-09-13,55.7273135722,37.5876443347,1.49,-0.172
2017-09-13,55.7273011859,37.6035621498,1.64,0.181
2017-09-13,55.7272942194,37.611521053,12.07,0.882
2017-09-13,55.7272867373,37.619479951,5.11,0.714
2017-09-13,55.7317618986,37.3647786967,1.33,2.104
2017-09-13,55.7317704009,37.3727385016,3.47,4.2
2017-09-13,55.7318051771,37.4125375806,2.4,-0.722
2017-09-13,55.7318105853,37.4204974058,1.92,0.305
2017-09-13,55.7318154779,37.4284572333,1.15,-0.6
2017-09-13,55.7318198549,37.4364170644,5.14,0.443
2017-09-13,55.7318237161,37.4443768972,3.27,0.443
2017-09-13,55.7318270618,37.4523367307,4.46,-0.008
2017-09-13,55.7318298917,37.4602965673,4.16,0.099
2017-09-13,55.7318322059,37.4682564051,4.56,0.139
2017-09-13,55.7318352874,37.4841760808,1.59,-0.327
2017-09-13,55.7318360547,37.4921359195,5.84,1.349
2017-09-13,55.7318363063,37.5000959949,2.52,1.223
2017-09-13,55.7318360423,37.5080560583,1.64,0.402
2017-09-13,55.7318339672,37.5239757367,1.79,0.623
2017-09-13,55.7318321561,37.5319355755,1.78,0.102
2017-09-13,55.731826987,37.547855247,2.89,1.571
2017-09-13,55.731815366,37.5717347438,3.15,0.755
2017-09-13,55.731810461,37.5796945726,2.07,-0.017
2017-09-13,55.7318050403,37.5876543968,4.33,0.139
2017-09-13,55.7317991039,37.5956142187,1.0,-0.6
2017-09-13,55.7317926519,37.6035740394,2.59,3.831
2017-09-13,55.7317856842,37.6115338562,7.97,1.557
2017-09-13,55.7317782009,37.619493668,2.56,-0.526
2017-09-13,55.7362907173,37.4045668008,2.72,-0.099
2017-09-13,55.7362966422,37.4125275377,14.62,1.155
2017-09-13,55.7363020514,37.4204882765,2.95,0.968
2017-09-13,55.7363113224,37.4364097635,1.49,-0.433
2017-09-13,55.7363151843,37.4443705102,1.51,-0.057
2017-09-13,55.7363185304,37.4523312578,1.2,0.602
2017-09-13,55.7363213609,37.4602920083,1.07,-0.542
2017-09-13,55.7363236755,37.4682527601,1.77,-0.257
2017-09-13,55.7363254744,37.4762135116,1.34,-0.353
2017-09-13,55.7363267576,37.4841742637,3.69,-0.041
2017-09-13,55.7363275249,37.4921350165,2.24,-0.398
2017-09-13,55.7363277766,37.5000960059,1.44,-0.453
2017-09-13,55.7363275125,37.5080569834,1.05,-0.081
2017-09-13,55.7363254371,37.5239784897,4.02,0.102
2017-09-13,55.7363236257,37.5319392426,3.32,1.078
2017-09-13,55.7363068328,37.5717429808,2.56,0.378
2017-09-13,55.7363019269,37.5797037235,2.77,0.029
2017-09-13,55.7362965053,37.5876644618,2.79,-0.314
2017-09-13,55.736290568,37.5956251976,4.96,0.505
2017-09-13,55.7362841149,37.6035859323,2.53,1.193
2017-09-13,55.736277146,37.6115466632,1.61,-0.469
2017-09-13,55.7362696615,37.6195073889,6.76,0.683
2017-09-13,55.7405385781,37.2373622891,1.26,1.934
2017-09-13,55.7407821781,37.4045558409,3.35,0.109
2017-09-13,55.740788104,37.4125174919,10.66,1.699
2017-09-13,55.740793514,37.420479145,2.87,0.463
2017-09-13,55.7407984083,37.4284408011,2.62,1.222
2017-09-13,55.7408027866,37.4364024604,1.68,1.129
2017-09-13,55.7408151419,37.4682491141,1.13,-0.149
2017-09-13,55.740816941,37.4762107798,2.48,-0.192
2017-09-13,55.7408182244,37.4841724462,4.46,1.224
2017-09-13,55.7408189919,37.4921341132,11.04,2.451
2017-09-13,55.7408192435,37.500096017,42.46,1.161
2017-09-13,55.7408189794,37.5080579087,54.27,1.184
2017-09-13,55.7408181995,37.5160195756,1.49,-0.27
2017-09-13,55.7408169037,37.5239812435,3.06,0.371
2017-09-13,55.740815092,37.5319429107,4.16,-0.17
2017-09-13,55.7408127646,37.5399045753,4.59,0.245
2017-09-13,55.7408099212,37.5478662386,1.47,0.889
2017-09-13,55.7408065621,37.5558279023,5.7,0.535
2017-09-13,55.7408026871,37.5637895623,3.44,0.105
2017-09-13,55.7407982962,37.5717512201,1.27,-0.445
2017-09-13,55.7407933896,37.5797128771,2.95,-0.526
2017-09-13,55.7407879671,37.5876745296,5.71,0.224
2017-09-13,55.7407686045,37.6115594736,8.11,1.638
2017-09-13,55.7407611186,37.6195211136,3.91,0.401
2017-09-13,55.7452736352,37.4045448777,1.02,-0.118
2017-09-13,55.7452795622,37.4125074434,1.65,-0.626
2017-09-13,55.7452849731,37.4204700109,1.91,-0.636
2017-09-13,55.7453104552,37.4921332096,2.59,-0.047
2017-09-13,55.745310707,37.500096028,6.57,-0.476
2017-09-13,55.7453104428,37.5080588343,14.09,0.929
2017-09-13,55.7453096627,37.5160214157,1.33,-0.166
2017-09-13,55.7453065548,37.5319465798,2.38,1.335
2017-09-13,55.7453042269,37.5399091589,1.18,-0.798
2017-09-13,55.7453013831,37.5478717368,3.8,1.352
2017-09-13,55.7452980234,37.5558343149,5.63,0.373
2017-09-13,55.7452941477,37.5637968894,3.47,-1.088
2017-09-13,55.7452897562,37.5717594617,4.43,-0.508
2017-09-13,55.7452848486,37.5797220333,4.93,0.448
2017-09-13,55.7452794252,37.5876846002,6.9,0.862
2017-09-13,55.7452734859,37.5956471648,4.45,0.704
2017-09-13,55.7452670306,37.6036097282,4.59,0.104
2017-09-13,55.7452600594,37.6115722878,1.24,-0.309
2017-09-13,55.7452525723,37.6195348423,3.59,2.225
2017-09-13,55.7497650892,37.4045339115,1.72,-0.025
2017-09-13,55.7497764289,37.4204608742,3.82,0.226
2017-09-13,55.7497813248,37.4284243595,1.69,0.538
2017-09-13,55.7498021671,37.500096039,2.26,0.019
2017-09-13,55.7498019029,37.5080597602,2.5,0.717
2017-09-13,55.7497980142,37.5319502499,2.49,0.716
2017-09-13,55.7497956859,37.5399137438,7.11,-0.135
2017-09-13,55.7497928416,37.5478772364,6.42,2.111
2017-09-13,55.7497856051,37.5638042185,2.6,-0.479
2017-09-13,55.7497812127,37.5717677057,1.04,-0.742
